Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
670510,Creating a New Old House: Yesterday's Character for Today's Home,Russell Versaci,"Versaci, Russell",Erik Kvalsvik,"=""1561587923""","=""9781561587926""",0,3.88,Taunton Press,Paperback,224,2007,2003,,2015/05/25,to-read,to-read (#76),to-read,,,,0,,,0,,,,,
8626196,"The Art of Non-Conformity: Set Your Own Rules, Live the Life You Want, and Change the World",Chris Guillebeau,"Guillebeau, Chris",,"=""0399536108""","=""9780399536106""",3,3.81,TarcherPerigee,Paperback,242,2010,2014,,2015/05/25,,,read,,,,1,,,0,,,,,
7935732,"Business Model Generation: A Handbook for Visionaries, Game Changers, and Challengers",Alexander Osterwalder,"Osterwalder, Alexander","Yves Pigneur, Alan Smith","=""0470876417""","=""9780470876411""",0,4.19,Wiley,Paperback,288,2010,2010,,2015/05/25,to-read,to-read (#75),to-read,,,,0,,,0,,,,,
745217,Get Your House Right: Architectural Elements to Use & Avoid - An Illustrated Guide to Traditional Design,Marianne Cusato,"Cusato, Marianne","Ben Pentreath, Richard Sammons, Leon Krier, Charles, Prince of Wales","=""1402736282""","=""9781402736285""",0,4.26,Sterling,Hardcover,256,2008,2007,,2015/05/25,to-read,to-read (#74),to-read,,,,0,,,0,,,,,
357505,Democracy In America (Complete),Alexis de Tocqueville,"Tocqueville, Alexis de",,"=""1406822701""","=""9781406822700""",0,4.03,Echo Library,Hardcover,596,2007,1835,,2015/05/25,to-read,to-read (#73),to-read,,,,0,,,0,,,,,
85013,Patterns of Home: The Ten Essentials of Enduring Design,Max  Jacobson,"Jacobson, Max","Barbara Winslow, Murray Silverstein","=""156158696X""","=""9781561586967""",3,4.06,Taunton Press,Paperback,282,2005,2002,,2015/05/25,,,read,,,,1,,,0,,,,,
106725,The Production of Houses,Christopher W. Alexander,"Alexander, Christopher W.","Howard Davis, Julio Martinez, Don Corner","=""0195032233""","=""9780195032239""",4,4.16,"Oxford University Press, USA",Hardcover,381,1985,1985,,2015/05/25,,,read,,,,1,,,0,,,,,
3180187,"High Performance MySQL: Optimization, Backups, Replication, and More",Baron Schwartz,"Schwartz, Baron","Peter Zaitsev, Vadim Tkachenko, Jeremy D. Zawodny, Arjen Lentz, Derek J. Balling","=""0596101716""","=""9780596101718""",3,4.09,O'Reilly Media,Paperback,712,2008,2009,,2015/05/25,,,read,,,,1,,,0,,,,,
9203287,The Thank You Economy,Gary Vaynerchuk,"Vaynerchuk, Gary",,"=""0061914185""","=""9780061914188""",2,3.83,Harpercollins,Hardcover,256,2011,2010,,2015/05/25,,,read,,,,1,,,0,,,,,
2166583,HyperCard Script Language Guide: The Hypertalk Language,Apple Inc.,"Inc., Apple",,"=""0201176327""","=""9780201176322""",0,4.75,Addison Wesley Publishing Company,Hardcover,317,1988,1988,,2015/05/25,to-read,to-read (#72),to-read,,,,0,,,0,,,,,
114760,The New Media Reader [With CDROM],Noah Wardrip-Fruin,"Wardrip-Fruin, Noah",,"=""0262232278""","=""9780262232272""",5,3.99,MIT Press (MA),Hardcover,839,2003,2003,,2015/05/25,,,read,,,,1,,,0,,,,,
4857992,Computer-Supported Cooperative Work: A Book of Readings,Irene Greif,"Greif, Irene",,"=""0934613575""","=""9780934613576""",4,4.00,Morgan Kaufmann Publishers,Hardcover,793,1988,1988,,2015/05/25,,,read,,,,1,,,0,,,,,
5097135,"Teletext and Videotex in the United States: Market Potential, Technology, Public Policy Issues",John Tydeman,"Tydeman, John",,"=""0070004277""","=""9780070004276""",0,0.0,Data Communications,Unknown Binding,314,1982,1982,,2015/05/25,to-read,to-read (#71),to-read,,,,0,,,0,,,,,
905,The Inner Game of Tennis: The Classic Guide to the Mental Side of Peak Performance,W. Timothy Gallwey,"Gallwey, W. Timothy","Zach Kleinman, Pete Carroll","=""0679778314""","=""9780679778318""",5,4.18,Random House Trade Paperbacks,Paperback,134,1997,1974,,2015/05/25,,,read,,,,1,,,0,,,,,
2545367,The Machinery of Life,David S. Goodsell,"Goodsell, David S.",,"=""0387982736""","=""9780387982731""",5,4.39,Copernicus Books,Paperback,175,1997,1992,,2015/05/25,,,read,,,,1,,,0,,,,,
11457105,Design for Hackers,David Kadavy,"Kadavy, David",,"=""1119998956""","=""9781119998952""",0,3.74,John Wiley & Sons,Paperback,352,2011,2011,,2015/05/25,to-read,to-read (#70),to-read,,,,0,,,0,,,,,
1082840,Hands,John Russell Napier,"Napier, John Russell",Russell H. Tuttle,"=""0691025479""","=""9780691025476""",0,3.54,Princeton University Press,Paperback,200,1993,1980,,2015/05/25,to-read,to-read (#68),to-read,,,,0,,,0,,,,,
44098,The Inmates Are Running the Asylum: Why High Tech Products Drive Us Crazy and How to Restore the Sanity,Alan Cooper,"Cooper, Alan",,"=""0672326140""","=""""",5,3.94,Sams Publishing,Paperback,255,2004,1999,,2015/05/25,,,read,,,,1,,,0,,,,,
10552338,Reamde,Neal Stephenson,"Stephenson, Neal",,"=""0061977969""","=""9780061977961""",0,3.98,William Morrow,Hardcover,1044,2011,2011,,2015/05/25,to-read,to-read (#67),to-read,,,,0,,,0,,,,,
2716115,Think Like an Architect,Hal Box,"Box, Hal",,"=""0292716362""","=""9780292716360""",0,3.97,University of Texas Press,Paperback,224,2007,2007,,2015/05/25,to-read,to-read (#66),to-read,,,,0,,,0,,,,,
908907,Language Strategies for Bilingual Famili: The One-Parent-One-Language Approach,Suzanne Barron-Hauwaert,"Barron-Hauwaert, Suzanne",,"=""1853597147""","=""9781853597145""",0,3.67,Multilingual Matters Limited,Paperback,,2004,2004,,2015/05/25,to-read,to-read (#65),to-read,,,,0,,,0,,,,,
1239278,Actors: A Model of Concurrent Computation in Distributed Systems,Gul Agha,"Agha, Gul",,"=""026251141X""","=""9780262511414""",3,4.06,MIT Press,Paperback,190,1986,1985,,2015/05/25,,,read,,,,1,,,0,,,,,
925585,Self-Organization in Biological Systems,Scott Camazine,"Camazine, Scott","Jean-Louis Deneubourg, Nigel R. Franks, James Sneyd, Guy Theraula, Eric Bonabeau","=""0691116245""","=""9780691116242""",3,4.04,Princeton University Press,Paperback,562,2003,2001,,2015/05/25,,,read,,,,1,,,0,,,,,
13013430,The Live Web Putting Cloud Computing To Work For You,Phillip J. Windley,"Windley, Phillip J.",,"=""1133686680""","=""9781133686682""",2,4.00,Course Technology Ptr,,336,2011,2011,,2015/05/25,,,read,,,,1,,,0,,,,,
11471307,Computer Architecture: A Quantitative Approach,John L. Hennessy,"Hennessy, John L.",David A. Patterson,"=""012383872X""","=""9780123838728""",0,4.10,Morgan Kaufmann Publishers,Paperback,493,2011,,,2015/05/25,to-read,to-read (#64),to-read,,,,0,,,0,,,,,
7003902,97 Things Every Programmer Should Know: Collective Wisdom from the Experts,Kevlin Henney,"Henney, Kevlin",Stephen P. Berczuk,"=""0596809484""","=""9780596809485""",3,3.65,"O'Reilly Media, Inc.",Paperback,258,2010,2010,,2015/05/25,,,read,,,,1,,,0,,,,,
1592719,History of Programming Languages II,"Thomas J. Bergin, Jr.","Jr., Thomas J. Bergin,",Richard G. Gibson Jr.,"=""0201895021""","=""9780201895025""",5,4.56,Addison-Wesley Publishing Company,Hardcover,864,1996,1996,,2015/05/25,,,read,,,,1,,,0,,,,,
3414545,History of Programming Languages,Richard L. Wexelblat,"Wexelblat, Richard L.",,"=""0127450408""","=""9780127450407""",5,3.73,Academic Press,Hardcover,758,1997,1981,,2015/05/25,,,read,,,,1,,,0,,,,,
975519,Being Digital,Nicholas Negroponte,"Negroponte, Nicholas",,"=""0679762906""","=""9780679762904""",4,3.80,Vintage,Paperback,255,1996,1995,,2015/05/25,,,read,,,,1,,,0,,,,,
10033368,PostgreSQL 9.0 High Performance,Gregory Smith,"Smith, Gregory",,"=""184951030X""","=""9781849510301""",0,4.25,Packt Publishing,Paperback,468,2010,2010,,2015/05/25,,,read,,,,1,,,0,,,,,
1132915,Tog on Software Design,Bruce Tognazzini,"Tognazzini, Bruce",,"=""0201489171""","=""9780201489170""",4,3.91,Addison-Wesley Professional,Paperback,,1995,1995,,2015/05/25,,,read,,,,1,,,0,,,,,
571408,Looking Closer: Critical Writings on Graphic Design,Michael Bierut,"Bierut, Michael",D.K. Holland,"=""1880559153""","=""9781880559154""",0,3.81,Allworth,Paperback,256,1994,1994,,2015/05/25,to-read,to-read (#63),to-read,,,,0,,,0,,,,,
7711871,Surfaces and Essences: Analogy as the Fuel and Fire of Thinking,Douglas R. Hofstadter,"Hofstadter, Douglas R.",Emmanuel Sander,"=""0465018475""","=""9780465018475""",0,3.78,Basic Books,Hardcover,578,2013,2011,,2015/05/25,to-read,to-read (#62),to-read,,,,0,,,0,,,,,
980280,Sketching User Experiences:  Getting the Design Right and the Right Design,Bill Buxton,"Buxton, Bill",,"=""0123740371""","=""9780123740373""",3,3.90,Morgan Kaufmann Publishers,Paperback,443,2007,2007,,2015/05/25,,,read,,,,1,,,0,,,,,
256008,Lonesome Dove (Lonesome Dove #1),Larry McMurtry,"McMurtry, Larry",,"=""067168390X""","=""9780671683900""",0,4.49,Pocket Books,Paperback,960,1999,1985,,2015/05/25,to-read,to-read (#61),to-read,,,,0,,,0,,,,,
852022,"The Feynman Lectures on Physics, 3 Vols",Richard P. Feynman,"Feynman, Richard P.",,"=""0201021153""","=""9780201021158""",0,4.60,Addison Wesley Longman,Paperback,1552,1998,1964,,2015/05/25,to-read,to-read (#60),to-read,,,,0,,,0,,,,,
1096053,Patterns of Software: Tales from the Software Community,Richard P. Gabriel,"Gabriel, Richard P.",,"=""0195121236""","=""9780195121230""",3,3.60,"Oxford University Press, USA",Paperback,256,1998,1998,,2015/05/25,,,read,,,,1,,,0,,,,,
356321,"The Story of Babar (Babar, #1)",Jean de Brunhoff,"Brunhoff, Jean de",Merle S. Haas,"=""0394805755""","=""9780394805757""",4,4.07,Random House Books for Young Readers,Hardcover,48,1937,1931,,2015/05/25,,,read,,,,1,,,0,,,,,
2572719,Shaping Structures: Statics,Edward Allen,"Allen, Edward",,"=""0471169684""","=""9780471169680""",0,3.00,Wiley,Hardcover,416,1997,1997,,2015/05/25,to-read,to-read (#58),to-read,,,,0,,,0,,,,,
17748,Data Analysis for Politics & Policy,Edward R. Tufte,"Tufte, Edward R.",,"=""0131975250""","=""9780131975255""",0,3.85,Prentice Hall,Paperback,192,1997,1974,,2015/05/25,to-read,to-read (#57),to-read,,,,0,,,0,,,,,
1604762,Designing for People,Henry Dreyfuss,"Dreyfuss, Henry",,"=""1581153120""","=""9781581153125""",4,4.15,Allworth,Paperback,284,2003,1967,,2015/05/25,,,read,,,,1,,,0,,,,,
2071988,The Living Brain,W. Grey Walter,"Walter, W. Grey",,"=""0393001539""","=""9780393001532""",0,4.13,"W. W. Norton  Company, Inc.",Paperback,328,1963,1953,,2015/05/25,to-read,to-read (#56),to-read,,,,0,,,0,,,,,
12353218,Visual Complex Functions: An Introduction with Phase Portraits,Elias Wegert,"Wegert, Elias",,"=""3034801793""","=""9783034801799""",0,5.00,Birkhauser,Paperback,360,2012,2012,,2015/05/25,to-read,to-read (#55),to-read,,,,0,,,0,,,,,
5739990,"Vehicles, Experiments in Synthetic Psychology",Valentino Braitenberg,"Braitenberg, Valentino",,"=""0262022087""","=""9780262022088""",5,4.41,MIT Press (MA),Hardcover,152,1984,1984,,2015/05/25,,,read,,,,1,,,0,,,,,
7629307,Visual Group Theory (MAA Classroom Resource Materials) (MAA Problem Book Series),Nathan Carter,"Carter, Nathan",,"=""088385757X""","=""9780883857571""",0,4.45,The Mathematical Association of America,Hardcover,297,2009,2009,,2015/05/25,to-read,to-read (#54),to-read,,,,0,,,0,,,,,
2296,"Emergence: The Connected Lives of Ants, Brains, Cities, and Software",Steven Johnson,"Johnson, Steven",,"=""0684868768""","=""9780684868769""",4,3.96,Scribner,Paperback,288,2002,2001,,2015/05/25,,,read,,,,1,,,0,,,,,
3687157,Practical Geometry and Engineering Graphics: A Textbook for Engineering and Other Students,William Abbott,"Abbott, William",,"=""0216894506""","=""9780216894501""",0,0.0,Springer,Paperback,349,1989,1972,,2015/05/25,to-read,to-read (#53),to-read,,,,0,,,0,,,,,
162074,99 Ways to Tell a Story: Exercises in Style,Matt Madden,"Madden, Matt",,"=""1596090782""","=""9781596090781""",0,3.91,Chamberlain Bros.,Paperback,207,2005,2005,,2015/05/25,to-read,to-read (#52),to-read,,,,0,,,0,,,,,
11802919,Linear and Geometric Algebra,Alan  MacDonald,"MacDonald, Alan",,"=""1453854932""","=""9781453854938""",0,4.31,Createspace Independent Publishing Platform,Paperback,224,2011,2011,,2015/05/25,to-read,to-read (#51),to-read,,,,0,,,0,,,,,
60116,Reinventing Comics: How Imagination And Technology Are Revolutionizing An Art Form,Scott McCloud,"McCloud, Scott",,"=""0060953500""","=""9780060953508""",0,3.89,William Morrow Paperbacks,Paperback,256,2000,2000,,2015/05/25,to-read,to-read (#50),to-read,,,,0,,,0,,,,,
60113,"Making Comics: Storytelling Secrets of Comics, Manga and Graphic Novels",Scott McCloud,"McCloud, Scott",,"=""""","=""""",0,4.33,William Morrow Paperbacks,Paperback,264,2006,2006,,2015/05/25,to-read,to-read (#49),to-read,,,,0,,,0,,,,,
964719,The Magic Machine: A Handbook of Computer Sorcery,A.K. Dewdney,"Dewdney, A.K.",,"=""0716721449""","=""9780716721444""",4,4.19,W.H. Freeman & Company,Paperback,357,1990,1990,,2015/05/25,,,read,,,,1,,,0,,,,,
10075885,Industrial Dynamics,Jay Wright Forrester,"Forrester, Jay Wright",,"=""0915299887""","=""9780915299881""",0,4.31,Productivity Press,Paperback,479,1995,1963,,2015/05/25,to-read,to-read (#48),to-read,,,,0,,,0,,,,,
886481,Turtle Geometry: The Computer as a Medium for Exploring Mathematics,Harold Abelson,"Abelson, Harold",,"=""0262510375""","=""9780262510370""",5,4.23,MIT Press,Paperback,498,1986,1981,,2015/05/25,,,read,,,,1,,,0,,,,,
848678,An Inquiry into the Nature and Causes of the Wealth of Nations,Adam Smith,"Smith, Adam",Edwin Cannan,"=""""","=""""",0,3.86,University of Chicago Press,Paperback,1152,1977,1776,,2015/05/25,to-read,to-read (#47),to-read,,,,0,,,0,,,,,
964709,The New Turing Omnibus: 66 Excursions In Computer Science,A.K. Dewdney,"Dewdney, A.K.",,"=""0716782715""","=""9780716782711""",4,3.87,W.H. Freeman & Company,Paperback,480,1993,1989,,2015/05/25,,,read,,,,1,,,0,,,,,
8046301,The Gutenberg Galaxy,Marshall McLuhan,"McLuhan, Marshall",,"=""0451616162""","=""9780451616166""",0,4.15,Signet,Paperback,350,1969,1962,,2015/05/25,to-read,to-read (#46),to-read,,,,0,,,0,,,,,
18182,A Theory of Fun for Game Design,Raph Koster,"Koster, Raph",Will Wright,"=""1932111972""","=""9781932111972""",4,3.94,O'Reilly Media,Paperback,279,2014,2004,,2015/05/25,,,read,,,,1,,,0,,,,,
851541,Process and Reality: An Essay in Cosmology,Alfred North Whitehead,"Whitehead, Alfred North",,"=""0029345707""","=""9780029345702""",0,4.19,Free Press,Paperback,448,1979,1929,,2015/05/25,to-read,to-read (#45),to-read,,,,0,,,0,,,,,
8034188,Where Good Ideas Come from: The Natural History of Innovation,Steven Johnson,"Johnson, Steven",,"=""1594487715""","=""9781594487712""",4,4.00,Riverhead Books,Hardcover,326,2010,2010,,2015/05/25,,,read,,,,1,,,0,,,,,
1204352,The Principia: Mathematical Principles of Natural Philosophy,Isaac Newton,"Newton, Isaac",,"=""0520088166""","=""9780520088160""",0,4.24,University of California Press,Hardcover,991,1999,1687,,2015/05/25,to-read,to-read (#44),to-read,,,,0,,,0,,,,,
2768798,Proust and the Squid: The Story and Science of the Reading Brain,Maryanne Wolf,"Wolf, Maryanne",Catherine Stoodley,"=""0060933844""","=""9780060933845""",0,3.82,Harper Perennial,Paperback,336,2008,2007,,2015/05/25,to-read,to-read (#43),to-read,,,,0,,,0,,,,,
1808421,A Guidebook to Learning: For a Lifelong Pursuit of Wisdom,Mortimer J. Adler,"Adler, Mortimer J.",,"=""0025003402""","=""9780025003408""",4,3.70,MacMillan Publishing Company,Hardcover,163,1986,1986,,2015/05/25,,,read,,,,1,,,0,,,,,
2057056,Engines of Creation,K. Eric Drexler,"Drexler, K. Eric",,"=""0385199724""","=""9780385199728""",4,4.17,Bantam Doubleday Dell,Hardcover,298,1986,1986,,2015/05/25,,,read,,,,1,,,0,,,,,
11118,Gulliver's Travels,Jonathan Swift,"Swift, Jonathan",Albert J. Rivero,"=""""","=""""",0,3.58,W. W. Norton & Company,Paperback,528,2001,1726,,2015/05/25,to-read,to-read (#42),to-read,,,,0,,,0,,,,,
169941,The Paideia Program,Mortimer J. Adler,"Adler, Mortimer J.",Paideia Group,"=""0020130406""","=""9780020130406""",3,4.00,Touchstone,Paperback,256,1984,1984,,2015/05/25,,,read,,,,1,,,0,,,,,
13263094,A Commonplace Book Primer,Richard Katzev,"Katzev, Richard",,"=""1257919830""","=""9781257919833""",2,3.23,lulu.com,Paperback,110,2011,2011,,2015/05/25,,,read,,,,1,,,0,,,,,
243725,"Out of Control: The New Biology of Machines, Social Systems, and the Economic World",Kevin Kelly,"Kelly, Kevin",,"=""0201483408""","=""9780201483406""",4,4.23,Basic Books,Paperback,528,1995,1992,,2015/05/25,,,read,,,,1,,,0,,,,,
15884761,Finnish Lessons: What Can the World Learn from Educational Change in Finland?,Pasi Sahlberg,"Sahlberg, Pasi",Paul Michael Garcia,"=""1470826151""","=""9781470826154""",4,3.89,Blackstone Audiobooks,Audio CD,,2012,2011,,2015/05/25,,,read,,,,1,,,0,,,,,
6100378,Advances in Object-Oriented Graphics I,Edwin H. Blake,"Blake, Edwin H.",,"=""3540534806""","=""9783540534808""",0,0.0,Springer,Hardcover,218,1991,1991,,2015/05/25,to-read,to-read (#41),to-read,,,,0,,,0,,,,,
117101,Flow: The Psychology of Optimal Experience,Mihaly Csikszentmihalyi,"Csikszentmihalyi, Mihaly",,"=""0061339202""","=""9780061339202""",5,4.09,Harper Perennial Modern Classics,Paperback,303,2008,1990,,2015/05/25,,,read,,,,1,,,0,,,,,
10651064,What Technology Wants,Kevin Kelly,"Kelly, Kevin",,"=""0143120174""","=""9780143120179""",4,3.72,Penguin Books,Paperback,416,2011,2010,,2015/05/25,,,read,,,,1,,,0,,,,,
326791,Computation: Finite and Infinite Machines (Automatic Computation),Marvin Minsky,"Minsky, Marvin",,"=""0131655639""","=""9780131655638""",5,4.60,Prentice Hall,Hardcover,317,1967,1967,,2015/05/25,,,read,,,,1,,,0,,,,,
106726,The Luminous Ground,Christopher W. Alexander,"Alexander, Christopher W.",,"=""0972652949""","=""9780972652940""",5,4.44,Routledge,Hardcover,356,2004,2003,,2015/05/25,,,read,,,,1,,,0,,,,,
106722,The Process of Creating Life,Christopher W. Alexander,"Alexander, Christopher W.",,"=""0972652922""","=""9780972652926""",5,4.45,Routledge,Hardcover,636,2002,2002,,2015/05/25,,,read,,,,1,,,0,,,,,
106724,A Vision of a Living World,Christopher W. Alexander,"Alexander, Christopher W.",,"=""0972652930""","=""9780972652933""",5,4.51,Routledge,Hardcover,697,2005,2002,,2015/05/25,,,read,,,,1,,,0,,,,,
106723,The Phenomenon of Life,Christopher W. Alexander,"Alexander, Christopher W.",,"=""0972652914""","=""9780972652919""",5,4.46,Routledge,Hardcover,476,2002,2002,,2015/05/25,,,read,,,,1,,,0,,,,,
12997783,Computational Design Thinking,Achim Menges,"Menges, Achim",Sean Ahlquist,"=""0470665653""","=""9780470665657""",0,4.06,Wiley,Paperback,224,2011,2011,,2015/05/25,to-read,to-read (#40),to-read,,,,0,,,0,,,,,
1638942,Metalogic: An Introduction to the Metatheory of Standard First Order Logic,Geoffrey Hunter,"Hunter, Geoffrey",,"=""0520023560""","=""9780520023567""",0,3.97,University of California Press,Paperback,288,1973,1971,,2015/05/25,to-read,to-read (#39),to-read,,,,0,,,0,,,,,
1096749,"General System Theory: Foundations, Development, Applications",Ludwig Von Bertalanffy,"Bertalanffy, Ludwig Von",,"=""0807604534""","=""9780807604533""",0,3.90,George Braziller Inc.,Paperback,296,1969,1969,,2015/05/25,to-read,to-read (#38),to-read,,,,0,,,0,,,,,
8300295,Closure: The Definitive Guide,Michael Bolin,"Bolin, Michael",,"=""1449381871""","=""9781449381875""",2,3.76,O'Reilly Media,Paperback,592,2010,2010,,2015/05/25,,,read,,,,1,,,0,,,,,
18882267,The Elements of Style,William Strunk Jr.,"Jr., William Strunk","E.B. White, Roger Angell","=""""","=""""",0,4.16,Pearson,Paperback,105,1999,1918,,2015/05/25,,,read,,,,1,,,0,,,,,
1752380,"Changing Minds: Computers, Learning, and Literacy",Andrea diSessa,"diSessa, Andrea",,"=""0262541327""","=""9780262541329""",0,3.61,MIT Press (MA),Paperback,294,2001,2000,,2015/05/25,to-read,to-read (#37),to-read,,,,0,,,0,,,,,
15818399,"This Explains Everything: Deep, Beautiful, and Elegant Theories of How the World Works",John Brockman,"Brockman, John","Susan Blackmore, Rebecca Goldstein, James J. O'Donnell, Paul J. Steinhardt, Shing-Tung Yau, Frank Wilczek, Thomas Metzinger, Sean Carroll, Steven Pinker, Jonathan Gottschall, David G. Myers, Matt Ridley, Armand Marie Leroi, Gerd Gigerenzer, Martin J. Rees, Richard Dawkins, Scott Atran, Carlo Rovelli, Aubrey de Grey, Leonard Susskind, Joel Gold, Alan Alda, Anton Zeilinger, Jeremy Bernstein, Andrei D. Linde, George Dyson, Max  Tegmark, Gino Segrè, Freeman Dyson, Satyajit Das, Haim Harari, Robert R. Provine, V.S. Ramachandran, David Eagleman, Mahzarin Banaji, Robert M. Sapolsky, Richard H. Thaler, Jennifer Jacquet, Judith Rich Harris, Dan Sperber, Clay Shirky, Hugo Mercier, Stewart Brand, Kevin P. Hand, Paul Saffo, Daniel C. Dennett, Carl Zimmer, David M. Buss, A.C. Grayling, Howard Gardner","=""0062230174""","=""9780062230171""",3,3.68,Harper Perennial,Paperback,411,2013,2013,,2015/05/25,,,read,,,,1,,,0,,,,,
